"Order  #","Ext","Customer Code","Ship To","Ship To Name","Location","Customer PO No","Carrier","FOB","Attention","Tax Code","Terms","Currency","Total Order Amt","Total Tax","Total Discount","Freight Amt","Total Invoice","Invoice No","Invoice Date","Enter Date","Sch Ship Date","Ship Date","Status","Who Enter","Blanket","Multiple Ship To","Customer Name (from master)"
"1971742","0","C0002590","13092LA","Cheque Mail","LA","6892654","Kubra","DEST","","E","N0","USD","801.59","0","0","0","801.59","INV0217427","2025-09-03","2025-08-01 6:52","2025-08-01 6:52","2025-08-31","Shipped/Transferred","sa","No","No","Gemini Legal Support Inc."
"1972314","0","C0002591","13108DL","Bills","DAL","","Kubra","DEST","","E","N0","USD","93.75","0","0","0","93.75","INV0216386","2025-08-04","2025-08-01 22:37","2025-07-31","2025-07-31","Shipped/Transferred","FMarquez","No","No","Portland General Electric (PGE)"
"1972258","0","C0002591","13112DL","Notice","DAL","6893997","Kubra","DEST","","E","N0","USD","253.39","0","0","0","253.39","INV0217429","2025-09-03","2025-08-01 20:56","2025-08-01 20:56","2025-08-31","Shipped/Transferred","sa","No","No","Portland General Electric (PGE)"
"1971746","0","C0002591","13108DL","Bills","DAL","6892855","Kubra","DEST","","E","N0","USD","2353.48","0","0","0","2353.48","INV0217428","2025-09-03","2025-08-01 6:52","2025-08-01 6:52","2025-08-31","Shipped/Transferred","sa","No","No","Portland General Electric (PGE)"
"1971729","0","C0002591","13112DL","Notice","DAL","6892909","Kubra","DEST","","E","N0","USD","195.24","0","0","0","195.24","INV0217429","2025-09-03","2025-08-01 6:06","2025-08-01 6:06","2025-08-31","Shipped/Transferred","sa","No","No","Portland General Electric (PGE)"
"1971728","0","C0002591","13115DL","Letter","DAL","6892908","Kubra","DEST","","E","N0","USD","184.25","0","0","0","184.25","INV0217430","2025-09-03","2025-08-01 6:06","2025-08-01 6:06","2025-08-31","Shipped/Transferred","sa","No","No","Portland General Electric (PGE)"
"1971565","0","C0002592","13100NC","Notification Letters","NYC","6892354","Kubra","DEST","","E","N0","USD","0.77","0","0","0","0.77","INV0217431","2025-09-03","2025-08-01 1:38","2025-08-01 1:38","2025-08-31","Shipped/Transferred","sa","No","No","Eversource Energy"
"1971743","0","C0002593","13092LA","Certified Cheque Mail","LA","6892654","Kubra","DEST","","E","N0","USD","0","0","0","0","0","","","2025-08-01 6:52","2025-08-01 6:52","2025-08-31","Void","sa","No","No","Gemini Legal Support Inc."
"1971744","0","C0002594","13092LA","Certified Mail","LA","6892654","Kubra","DEST","","E","N0","USD","0","0","0","0","0","","","2025-08-01 6:52","2025-08-01 6:52","2025-08-31","Void","sa","No","No","Gemini Legal Support Inc."
"1971834","0","C0002615","771NC","Recology - Davis","NYC","6893216","Kubra","DEST","","E","N0","USD","0.12","0","0","0","0.12","INV0216563","2025-08-04","2025-08-01 7:58","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","Recology - Davis"
"1972281","0","C0002617","12993DL","PostCard","DAL","6894036","Kubra","DEST","","E","N0","USD","79.18","0","0","0","79.18","INV0217434","2025-09-03","2025-08-01 21:37","2025-08-01 21:37","2025-08-31","Shipped/Transferred","sa","No","No","JEA"
"1971710","0","C0002619","13091NC","Correspondence","NYC","6892675","Kubra","DEST","","E","N0","USD","619.51","0","0","0","619.51","INV0217435","2025-09-03","2025-08-01 5:22","2025-08-01 5:22","2025-08-31","Shipped/Transferred","sa","No","No","Dominion Energy Virginia"
"1971685","0","C0002619","13091NC","Correspondence","NYC","6892631","Kubra","DEST","","E","N0","USD","27.07","0","0","0","27.07","INV0217435","2025-09-03","2025-08-01 4:36","2025-08-01 4:36","2025-08-31","Shipped/Transferred","sa","No","No","Dominion Energy Virginia"
"1971684","0","C0002619","13091NC","Correspondence","NYC","6892630","Kubra","DEST","","E","N0","USD","4.2","0","0","0","4.2","INV0217435","2025-09-03","2025-08-01 4:36","2025-08-01 4:36","2025-08-31","Shipped/Transferred","sa","No","No","Dominion Energy Virginia"
"1971683","0","C0002619","13091NC","Correspondence","NYC","6892629","Kubra","DEST","","E","N0","USD","32.24","0","0","0","32.24","INV0217435","2025-09-03","2025-08-01 4:36","2025-08-01 4:36","2025-08-31","Shipped/Transferred","sa","No","No","Dominion Energy Virginia"
"1971682","0","C0002619","13091NC","Correspondence","NYC","6892628","Kubra","DEST","","E","N0","USD","13.11","0","0","0","13.11","INV0217435","2025-09-03","2025-08-01 4:36","2025-08-01 4:36","2025-08-31","Shipped/Transferred","sa","No","No","Dominion Energy Virginia"
"1971681","0","C0002619","13091NC","Correspondence","NYC","6892627","Kubra","DEST","","E","N0","USD","388.14","0","0","0","388.14","INV0217435","2025-09-03","2025-08-01 4:36","2025-08-01 4:36","2025-08-31","Shipped/Transferred","sa","No","No","Dominion Energy Virginia"
"1971680","0","C0002619","13091NC","Correspondence","NYC","6892626","Kubra","DEST","","E","N0","USD","82.13","0","0","0","82.13","INV0217435","2025-09-03","2025-08-01 4:36","2025-08-01 4:36","2025-08-31","Shipped/Transferred","sa","No","No","Dominion Energy Virginia"
"1971723","0","C0002621","13149NC","Correspondence Legal Size","NYC","6892807","Kubra","DEST","","E","N0","USD","55.92","0","0","0","55.92","INV0217437","2025-09-03","2025-08-01 6:05","2025-08-01 6:05","2025-08-31","Shipped/Transferred","sa","No","No","Dominion Energy Virginia"
"1971722","0","C0002621","13149NC","Correspondence Legal Size","NYC","6892806","Kubra","DEST","","E","N0","USD","4.9","0","0","0","4.9","INV0217437","2025-09-03","2025-08-01 6:05","2025-08-01 6:05","2025-08-31","Shipped/Transferred","sa","No","No","Dominion Energy Virginia"
"1972174","0","C0002623","13162DL","Bill","DAL","6893806","Kubra","DEST","","E","N0","USD","2589.86","0","0","0","2589.86","INV0217442","2025-09-03","2025-08-01 17:57","2025-08-01 17:57","2025-08-31","Shipped/Transferred","sa","No","No","City of Denton"
"1972150","0","C0002623","13160DL","Letter","DAL","6893808","Kubra","DEST","","E","N0","USD","29.82","0","0","0","29.82","INV0217441","2025-09-03","2025-08-01 17:06","2025-08-01 17:06","2025-08-31","Shipped/Transferred","sa","No","No","City of Denton"
"1971811","0","C0002623","13162DL","Bill","DAL","6893183","Kubra","DEST","","E","N0","USD","873.39","0","0","0","873.39","INV0216501","2025-08-04","2025-08-01 7:42","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","City of Denton"
"1971803","0","C0002625","13173NC","Statement","NYC","6893175","Kubra","DEST","","E7","N0","USD","2618","0","0","0","2618","INV0216339","2025-08-04","2025-08-01 7:38","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","Casella Royal Carting"
"1971805","0","C0002626","13175NC","Statement","NYC","6893177","Kubra","DEST","","E7","N0","USD","1308.07","0","0","0","1308.07","INV0216012","2025-08-04","2025-08-01 7:39","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","Casella Welsh Sanitation"
"1971815","0","C0002650","771NC","Clackamas - idoxs Suite","NYC","6893190","Kubra","DEST","","E","N0","USD","437.44","0","0","0","437.44","INV0216478","2025-08-04","2025-08-01 7:45","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","Recology - Clackamas"
"1972014","0","C0010038","598LA","iDoxs - CA","LA","6893212","Kubra","DEST","","E","N0","USD","23509.41","0","0","0","23509.41","INV0216144","2025-08-04","2025-08-01 13:04","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","California Water Service Company"
"1971833","0","C0010038","598LA","iDoxs - CA","LA","6893214","Kubra","DEST","","E","N0","USD","313.06","0","0","0","313.06","INV0216144","2025-08-04","2025-08-01 7:57","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","California Water Service Company"
"1971819","0","C0010039","0NC","New Connect","NYC","6893195","Kubra","DEST","Joanne Brox","E","N45","USD","3.19","0","0","0","3.19","INV0216450","2025-08-04","2025-08-01 7:48","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","Central Maine Power Company"
"1971818","0","C0010039","852NC","Ebill","NYC","6893194","Kubra","DEST","Joanne Brox","E","N60","USD","28420.01","0","0","0","28420.01","INV0216021","2025-08-04","2025-08-01 7:47","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","Central Maine Power Company"
"1971463","0","C0010039","852NC","Ebill","NYC","5025782","Kubra","DEST","Joanne Brox","E","N60","USD","450","0","0","0","450","INV0216591","2025-08-04 14:04","2025-08-01 0:50","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","Central Maine Power Company"
"1972028","0","C0010045","710LA","Ebill","LA","6893289","Kubra","DEST","William Obeid","E","N0","USD","15573.04","0","0","0","15573.04","INV0216176","2025-08-04","2025-08-01 13:12","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","City of Riverside"
"1972011","0","C0010046","837LA","Ebill","LA","6893188","Kubra","DEST","","E","N0","USD","10397.32","0","0","0","10397.32","INV0216387","2025-08-04","2025-08-01 13:02","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","City of Sacramento"
"1971821","0","C0010050","0NC","New Connect","NYC","6893197","Kubra","DEST","","E","N0","USD","0.76","0","0","0","0.76","INV0216112","2025-08-04","2025-08-01 7:49","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","Connecticut Natural Gas"
"1971820","0","C0010050","876NC","Ebill","NYC","6893196","Kubra","DEST","Dalyn Delgado","E","N0","USD","13159.04","0","0","0","13159.04","INV0216246","2025-08-04","2025-08-01 7:48","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","Connecticut Natural Gas"
"1971829","0","C0010051","1439NC","I-doxs","NYC","6893206","Kubra","DEST","","E","N0","USD","1812.3","0","0","0","1812.3","INV0216456","2025-08-04","2025-08-01 7:54","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","CC Services Inc"
"1972315","0","C0010055","860DL","Electronic Commerce Division - Ebill","DAL","","Kubra","DEST","","E14","N0","USD","1973.63","162.82","0","0","2136.45","INV0216054","2025-08-04","2025-08-01 22:38","2025-07-31","2025-07-31","Shipped/Transferred","FMarquez","No","No","Dakota Electric Association"
"1972015","0","C0010055","860DL","Electronic Commerce Division - Ebill","DAL","6893215","Kubra","DEST","","E14","N0","USD","18890.74","1558.49","0","0","20449.23","INV0216054","2025-08-04","2025-08-01 13:04","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","Dakota Electric Association"
"1972138","0","C0010058","0NC","Electronic Commerce Division - idoxs Sui","NYC","","Kubra","DEST","","E","N0","USD","6242.62","0","0","0","6242.62","INV0215933","2025-08-04 2:24","2025-08-01 16:47","2025-07-31","2025-07-31","Shipped/Transferred","FMarquez","No","No","Florida Public Utilities"
"1971849","0","C0010059","651NC","Electronic Commerce Division - idoxs Sui","NYC","6893237","Kubra","DEST","","E","N0","USD","15164.69","0","0","0","15164.69","INV0216426","2025-08-04","2025-08-01 8:09","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","Florida Public Utilities"
"1972140","0","C0010063","886NC","Idoxs","NYC","","KUBRA","DEST","","E","N0","USD","356.64","0","0","0","356.64","INV0215935","2025-08-04 2:24","2025-08-01 16:55","2025-07-31","2025-07-31","Shipped/Transferred","FMarquez","No","No","Lakeland Electric"
"1972139","0","C0010063","886NC","Idoxs","NYC","","KUBRA","DEST","","E","N0","USD","942.5","0","0","0","942.5","INV0215934","2025-08-04 2:24","2025-08-01 16:52","2025-07-31","2025-07-31","Shipped/Transferred","FMarquez","No","No","Lakeland Electric"
"1971861","0","C0010063","886NC","Idoxs","NYC","6893250","KUBRA","DEST","","E","N0","USD","15858.58","0","0","0","15858.58","INV0216007","2025-08-04","2025-08-01 8:16","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","Lakeland Electric"
"1971777","0","C0010064","682NC","Ebill","NYC","6893100","Kubra","DEST","","E","N0","USD","389.56","0","0","0","389.56","INV0216261","2025-08-04","2025-08-01 7:11","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","Liberty Mutual"
"1972141","0","C0010068","689NC","Ebill","NYC","","Kubra","DEST","","E","N0","USD","7983.72","0","0","0","7983.72","INV0216258","2025-08-04","2025-08-01 16:56","2025-07-31","2025-07-31","Shipped/Transferred","FMarquez","No","No","Midcontinent Communications"
"1971867","0","C0010068","689NC","Ebill","NYC","6893262","Kubra","DEST","","E","N0","USD","37620.11","0","0","0","37620.11","INV0216258","2025-08-04","2025-08-01 8:21","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","Midcontinent Communications"
"1972024","0","C0010069","1107DL","Electronic Commerce Division - ebill","DAL","6893259","Kubra","DEST","","E","N0","USD","6241.79","0","0","0","6241.79","INV0216418","2025-08-04","2025-08-01 13:10","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","Mobile Area Water & Sewer System"
"1971796","0","C0010072","771NC","Auburn Placer - idoxs Suite","NYC","6893166","Kubra","DEST","Accounts Payable","E","N0","USD","32.28","0","0","0","32.28","INV0216130","2025-08-04","2025-08-01 7:34","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","Recology - Auburn Placer"
"1971795","0","C0010072","771NC","Auburn Placer - idoxs Suite","NYC","6893165","Kubra","DEST","Accounts Payable","E","N0","USD","6450.34","0","0","0","6450.34","INV0216130","2025-08-04","2025-08-01 7:33","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","Recology - Auburn Placer"
"1971802","0","C0010073","771NC","Butte County - idoxs Suite","NYC","6893172","Kubra","DEST","Accounts Payable","E","N0","USD","3.6","0","0","0","3.6","INV0216266","2025-08-04","2025-08-01 7:37","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","Recology - Butte County Inc."
"1971839","0","C0010074","771NC","Del Norte - idoxs Suite","NYC","6893222","Kubra","DEST","Accounts Payable","E","N0","USD","0.12","0","0","0","0.12","INV0216082","2025-08-04","2025-08-01 8:01","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","Recology - Del Norte"
"1971838","0","C0010074","771NC","Del Norte - idoxs Suite","NYC","6893221","Kubra","DEST","Accounts Payable","E","N0","USD","357.08","0","0","0","357.08","INV0216082","2025-08-04","2025-08-01 8:00","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","Recology - Del Norte"
"1971840","0","C0010075","771NC","Dixon - idoxs Suite","NYC","6893223","Kubra","DEST","","E","N0","USD","5.66","0","0","0","5.66","INV0216065","2025-08-04","2025-08-01 8:02","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","Recology - Dixon Sanitary"
"1971848","0","C0010076","771NC","Eureka - idoxs Suite","NYC","6893235","Kubra","DEST","","E","N0","USD","4.2","0","0","0","4.2","INV0216033","2025-08-04","2025-08-01 8:08","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","Recology - Eureka"
"1971847","0","C0010076","771NC","Eureka - idoxs Suite","NYC","6893234","Kubra","DEST","","E","N0","USD","1719.92","0","0","0","1719.92","INV0216033","2025-08-04","2025-08-01 8:07","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","Recology - Eureka"
"1971852","0","C0010077","771NC","Golden Gate - idoxs Suite","NYC","6893240","Kubra","DEST","Accounts Payable","E","N0","USD","14.28","0","0","0","14.28","INV0216024","2025-08-04","2025-08-01 8:10","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","Recology - Golden Gate Disposal"
"1971851","0","C0010077","771NC","Golden Gate - idoxs Suite","NYC","6893239","Kubra","DEST","Accounts Payable","E","N0","USD","1149.88","0","0","0","1149.88","INV0216024","2025-08-04","2025-08-01 8:10","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","Recology - Golden Gate Disposal"
"1971864","0","C0010078","771NC","RECOLOGY SOUTH BAY . - idoxs Suite","NYC","6893254","Kubra","DEST","Accounts Payable","E","N0","USD","0.12","0","0","0","0.12","INV0216061","2025-08-04","2025-08-01 8:18","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","Recology - South Bay"
"1971863","0","C0010078","771NC","RECOLOGY SOUTH BAY . - idoxs Suite","NYC","6893253","Kubra","DEST","Accounts Payable","E","N0","USD","184.18","0","0","0","184.18","INV0216061","2025-08-04","2025-08-01 8:17","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","Recology - South Bay"
"1971909","0","C0010080","771NC","South Valley - idoxs Suite","NYC","6893323","Kubra","DEST","Accounts Payable","E","N0","USD","4.08","0","0","0","4.08","INV0216219","2025-08-04","2025-08-01 8:48","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","Recology - South Valley"
"1971908","0","C0010080","771NC","South Valley - idoxs Suite","NYC","6893322","Kubra","DEST","Accounts Payable","E","N0","USD","1677.42","0","0","0","1677.42","INV0216219","2025-08-04","2025-08-01 8:48","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","Recology - South Valley"
"1971910","0","C0010081","771NC","Silicon Valley - idoxs Suite","NYC","6893324","Kubra","DEST","Accounts Payable","E","N0","USD","138.19","0","0","0","138.19","INV0216372","2025-08-04","2025-08-01 8:49","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","Recology - Silicon Valley"
"1971911","0","C0010082","771NC","Sunset Scavenger - idoxs Suite","NYC","6893325","Kubra","DEST","Accounts Payable","E","N0","USD","6461.91","0","0","0","6461.91","INV0216181","2025-08-04","2025-08-01 8:49","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","Recology - Sunset Scavenger Company"
"1971920","0","C0010083","771NC","Vacaville - idoxs Suite","NYC","6893339","Kubra","DEST","Accounts Payable","E","N0","USD","18.18","0","0","0","18.18","INV0216052","2025-08-04","2025-08-01 8:56","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","Recology - Vacaville"
"1971921","0","C0010084","771NC","Vallejo Garbage - idoxs Suite","NYC","6893340","Kubra","DEST","Accounts Payable","E","N0","USD","49.91","0","0","0","49.91","INV0216525","2025-08-04","2025-08-01 8:56","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","Recology - Vallejo Garbage Service"
