Order  #,Ext,Customer Code,Ship To,Ship To Name,Location,Customer PO No,Carrier,FOB,Attention,Tax Code,Terms,Currency,Total Order Amt,Total Tax,Total Discount,Freight Amt,Total Invoice,Invoice No,Invoice Date,Enter Date,Sch Ship Date,Ship Date,Status,Who Enter,Blanket,Multiple Ship To,,,,,,,,,,,,,,,,,,,,,,
1797794,0,C0002543,12955DL,Bill,DAL,6408785,Kubra,DEST,,E,N0,USD,5.91,0,0,0,5.91,INV0204268,2024-07-02,2024-06-12 21:30,2024-06-12 21:30,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1797789,0,C0002543,12955DL,Bill,DAL,6408752,Kubra,DEST,,E,N0,USD,0,0,0,0,0,INV0204268,2024-07-02,2024-06-12 21:30,2024-06-12 21:30,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1797788,0,C0002543,12955DL,Bill,DAL,6408725,Kubra,DEST,,E,N0,USD,1071.67,0,0,0,1071.67,INV0204268,2024-07-02,2024-06-12 21:30,2024-06-12 21:30,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1797779,0,C0002543,12955DL,Bill,DAL,6408749,Kubra,DEST,,E,N0,USD,0,0,0,0,0,INV0204268,2024-07-02,2024-06-12 20:46,2024-06-12 20:46,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1797767,0,C0002543,12955DL,Bill,DAL,6408709,Kubra,DEST,,E,N0,USD,0,0,0,0,0,INV0204268,2024-07-02,2024-06-12 20:01,2024-06-12 20:01,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1797644,0,C0002543,12955DL,Bill,DAL,6408327,Kubra,DEST,,E,N0,USD,1.16,0,0,0,1.16,INV0204268,2024-07-02,2024-06-12 11:01,2024-06-12 11:01,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1797643,0,C0002543,12955DL,Bill,DAL,6408322,Kubra,DEST,,E,N0,USD,13.79,0,0,0,13.79,INV0204268,2024-07-02,2024-06-12 11:01,2024-06-12 11:01,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1797266,0,C0002543,12955DL,Bill,DAL,6407250,Kubra,DEST,,E,N0,USD,0,0,0,0,0,INV0204268,2024-07-02,2024-06-11 21:31,2024-06-11 21:31,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1797263,0,C0002543,12955DL,Bill,DAL,6407218,Kubra,DEST,,E,N0,USD,7837.49,0,0,0,7837.49,INV0204268,2024-07-02,2024-06-11 21:30,2024-06-11 21:30,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1797255,0,C0002543,12955DL,Bill,DAL,6407221,Kubra,DEST,,E,N0,USD,0,0,0,0,0,INV0204268,2024-07-02,2024-06-11 20:46,2024-06-11 20:46,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1797246,0,C0002543,12955DL,Bill,DAL,6407194,Kubra,DEST,,E,N0,USD,0,0,0,0,0,INV0204268,2024-07-02,2024-06-11 20:02,2024-06-11 20:02,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1797118,0,C0002543,12955DL,Bill,DAL,6406790,Kubra,DEST,,E,N0,USD,92.87,0,0,0,92.87,INV0204268,2024-07-02,2024-06-11 11:00,2024-06-11 11:00,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1796742,0,C0002543,12955DL,Bill,DAL,6405721,Kubra,DEST,,E,N0,USD,47.71,0,0,0,47.71,INV0204268,2024-07-02,2024-06-10 21:31,2024-06-10 21:31,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1796741,0,C0002543,12955DL,Bill,DAL,6405719,Kubra,DEST,,E,N0,USD,0,0,0,0,0,INV0204268,2024-07-02,2024-06-10 21:31,2024-06-10 21:31,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1796737,0,C0002543,12955DL,Bill,DAL,6405709,Kubra,DEST,,E,N0,USD,6822.8,0,0,0,6822.8,INV0204268,2024-07-02,2024-06-10 21:30,2024-06-10 21:30,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1796731,0,C0002543,12955DL,Bill,DAL,6405694,Kubra,DEST,,E,N0,USD,0,0,0,0,0,INV0204268,2024-07-02,2024-06-10 20:46,2024-06-10 20:46,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1796590,0,C0002543,12955DL,Bill,DAL,6405282,Kubra,DEST,,E,N0,USD,3.14,0,0,0,3.14,INV0204268,2024-07-02,2024-06-10 11:01,2024-06-10 11:01,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1796588,0,C0002543,12955DL,Bill,DAL,6405269,Kubra,DEST,,E,N0,USD,7.07,0,0,0,7.07,INV0204268,2024-07-02,2024-06-10 11:01,2024-06-10 11:01,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1796587,0,C0002543,12955DL,Bill,DAL,6405265,Kubra,DEST,,E,N0,USD,91.46,0,0,0,91.46,INV0204268,2024-07-02,2024-06-10 11:01,2024-06-10 11:01,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1796135,0,C0002543,12955DL,Bill,DAL,6403568,Kubra,DEST,,E,N0,USD,7911.55,0,0,0,7911.55,INV0204268,2024-07-02,2024-06-07 22:15,2024-06-07 22:15,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1796125,0,C0002543,12955DL,Bill,DAL,6403575,Kubra,DEST,,E,N0,USD,0,0,0,0,0,INV0204268,2024-07-02,2024-06-07 21:31,2024-06-07 21:31,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1796124,0,C0002543,12955DL,Bill,DAL,6403574,Kubra,DEST,,E,N0,USD,0,0,0,0,0,INV0204268,2024-07-02,2024-06-07 21:31,2024-06-07 21:31,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1796116,0,C0002543,12955DL,Bill,DAL,6403565,Kubra,DEST,,E,N0,USD,53.91,0,0,0,53.91,INV0204268,2024-07-02,2024-06-07 21:31,2024-06-07 21:31,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1796101,0,C0002543,12955DL,Bill,DAL,6403544,Kubra,DEST,,E,N0,USD,0,0,0,0,0,INV0204268,2024-07-02,2024-06-07 20:46,2024-06-07 20:46,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1795973,0,C0002543,12955DL,Bill,DAL,6403130,Kubra,DEST,,E,N0,USD,9.14,0,0,0,9.14,INV0204268,2024-07-02,2024-06-07 11:01,2024-06-07 11:01,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1795966,0,C0002543,12955DL,Bill,DAL,6403111,Kubra,DEST,,E,N0,USD,86.93,0,0,0,86.93,INV0204268,2024-07-02,2024-06-07 11:00,2024-06-07 11:00,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1795593,0,C0002543,12955DL,Bill,DAL,6402059,Kubra,DEST,,E,N0,USD,66.54,0,0,0,66.54,INV0204268,2024-07-02,2024-06-06 21:31,2024-06-06 21:31,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1795575,0,C0002543,12955DL,Bill,DAL,6402005,Kubra,DEST,,E,N0,USD,0,0,0,0,0,INV0204268,2024-07-02,2024-06-06 20:46,2024-06-06 20:46,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1795574,0,C0002543,12955DL,Bill,DAL,6402004,Kubra,DEST,,E,N0,USD,0,0,0,0,0,INV0204268,2024-07-02,2024-06-06 20:46,2024-06-06 20:46,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1795573,0,C0002543,12955DL,Bill,DAL,6402000,Kubra,DEST,,E,N0,USD,5338.45,0,0,0,5338.45,INV0204268,2024-07-02,2024-06-06 20:46,2024-06-06 20:46,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1795563,0,C0002543,12955DL,Bill,DAL,6401984,Kubra,DEST,,E,N0,USD,0,0,0,0,0,INV0204268,2024-07-02,2024-06-06 20:01,2024-06-06 20:01,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1795510,0,C0002543,12955DL,Bill,DAL,6401733,Kubra,DEST,,E,N0,USD,0,0,0,0,0,INV0204268,2024-07-02,2024-06-06 15:30,2024-06-06 15:30,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1795488,0,C0002543,12955DL,Bill,DAL,6401723,Kubra,DEST,,E,N0,USD,0,0,0,0,0,INV0204268,2024-07-02,2024-06-06 14:01,2024-06-06 14:01,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1795441,0,C0002543,12955DL,Bill,DAL,6401576,Kubra,DEST,,E,N0,USD,25.29,0,0,0,25.29,INV0204268,2024-07-02,2024-06-06 11:01,2024-06-06 11:01,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1794931,0,C0002543,12955DL,Bill,DAL,6400356,Kubra,DEST,,E,N0,USD,0,0,0,0,0,INV0204268,2024-07-02,2024-06-05 22:16,2024-06-05 22:16,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1794921,0,C0002543,12955DL,Bill,DAL,6400322,Kubra,DEST,,E,N0,USD,9544.65,0,0,0,9544.65,INV0204268,2024-07-02,2024-06-05 22:15,2024-06-05 22:15,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1794919,0,C0002543,12955DL,Bill,DAL,6400354,Kubra,DEST,,E,N0,USD,0,0,0,0,0,INV0204268,2024-07-02,2024-06-05 21:32,2024-06-05 21:32,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1794905,0,C0002543,12955DL,Bill,DAL,6400313,Kubra,DEST,,E,N0,USD,29.55,0,0,0,29.55,INV0204268,2024-07-02,2024-06-05 21:31,2024-06-05 21:31,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1794757,0,C0002543,12955DL,Bill,DAL,6399844,Kubra,DEST,,E,N0,USD,59.32,0,0,0,59.32,INV0204268,2024-07-02,2024-06-05 11:00,2024-06-05 11:00,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1794587,0,C0002543,12955DL,Bill,DAL,6399236,Kubra,DEST,,E,N0,USD,0,0,0,0,0,INV0204268,2024-07-02,2024-06-05 3:06,2024-06-05 3:06,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1794586,0,C0002543,12955DL,Bill,DAL,6399231,Kubra,DEST,,E,N0,USD,0,0,0,0,0,INV0204268,2024-07-02,2024-06-05 3:06,2024-06-05 3:06,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1794585,0,C0002543,12955DL,Bill,DAL,6399228,Kubra,DEST,,E,N0,USD,4599.72,0,0,0,4599.72,INV0204268,2024-07-02,2024-06-05 3:06,2024-06-05 3:06,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1794568,0,C0002543,12955DL,Bill,DAL,6399224,Kubra,DEST,,E,N0,USD,0,0,0,0,0,INV0204268,2024-07-02,2024-06-05 2:23,2024-06-05 2:23,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1794392,0,C0002543,12955DL,Bill,DAL,6398797,Kubra,DEST,,E,N0,USD,39.6,0,0,0,39.6,INV0204268,2024-07-02,2024-06-04 21:30,2024-06-04 21:30,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1794238,0,C0002543,12955DL,Bill,DAL,6398342,Kubra,DEST,,E,N0,USD,7.37,0,0,0,7.37,INV0204268,2024-07-02,2024-06-04 11:01,2024-06-04 11:01,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1794235,0,C0002543,12955DL,Bill,DAL,6398328,Kubra,DEST,,E,N0,USD,7.62,0,0,0,7.62,INV0204268,2024-07-02,2024-06-04 11:01,2024-06-04 11:01,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1794233,0,C0002543,12955DL,Bill,DAL,6398321,Kubra,DEST,,E,N0,USD,65.81,0,0,0,65.81,INV0204268,2024-07-02,2024-06-04 11:00,2024-06-04 11:00,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1793956,0,C0002543,12955DL,Bill,DAL,6397330,Kubra,DEST,,E,N0,USD,0,0,0,0,0,INV0204268,2024-07-02,2024-06-03 23:00,2024-06-03 23:00,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1793955,0,C0002543,12955DL,Bill,DAL,6397313,Kubra,DEST,,E,N0,USD,7472.72,0,0,0,7472.72,INV0204268,2024-07-02,2024-06-03 23:00,2024-06-03 23:00,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1793902,0,C0002543,12955DL,Bill,DAL,6397320,Kubra,DEST,,E,N0,USD,0,0,0,0,0,INV0204268,2024-07-02,2024-06-03 22:16,2024-06-03 22:16,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1793873,0,C0002543,12955DL,Bill,DAL,6397267,Kubra,DEST,,E,N0,USD,0,0,0,0,0,INV0204268,2024-07-02,2024-06-03 21:31,2024-06-03 21:31,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1793868,0,C0002543,12955DL,Bill,DAL,6397253,Kubra,DEST,,E,N0,USD,48.14,0,0,0,48.14,INV0204268,2024-07-02,2024-06-03 21:30,2024-06-03 21:30,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1793680,0,C0002543,12955DL,Bill,DAL,6396810,Kubra,DEST,,E,N0,USD,14.51,0,0,0,14.51,INV0204268,2024-07-02,2024-06-03 11:45,2024-06-03 11:45,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1793665,0,C0002543,12955DL,Bill,DAL,6396795,Kubra,DEST,,E,N0,USD,3.05,0,0,0,3.05,INV0204268,2024-07-02,2024-06-03 11:00,2024-06-03 11:00,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1793663,0,C0002543,12955DL,Bill,DAL,6396790,Kubra,DEST,,E,N0,USD,194.49,0,0,0,194.49,INV0204268,2024-07-02,2024-06-03 11:00,2024-06-03 11:00,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1793079,0,C0002543,12955DL,Bill,DAL,6395048,Kubra,DEST,,E,N0,USD,5919,0,0,0,5919,INV0204268,2024-07-02,2024-06-01 0:51,2024-06-01 0:51,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1804285,0,C0002544,12940DL,Letters,DAL,6428134,Kubra,DEST,,E,N0,USD,4.61,0,0,0,4.61,INV0204233,2024-07-02,2024-06-28 21:32,2024-06-28 21:32,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1804277,0,C0002544,12940DL,Letters,DAL,6428129,Kubra,DEST,,E,N0,USD,3.5,0,0,0,3.5,INV0204233,2024-07-02,2024-06-28 21:32,2024-06-28 21:32,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1804271,0,C0002544,12940DL,Letters,DAL,6428123,Kubra,DEST,,E,N0,USD,1.16,0,0,0,1.16,INV0204233,2024-07-02,2024-06-28 21:31,2024-06-28 21:31,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1804090,0,C0002544,12940DL,Letters,DAL,6427647,Kubra,DEST,,E,N0,USD,0.18,0,0,0,0.18,INV0204233,2024-07-02,2024-06-28 11:01,2024-06-28 11:01,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1803694,0,C0002544,12940DL,Letters,DAL,6426543,Kubra,DEST,,E,N0,USD,11.75,0,0,0,11.75,INV0204233,2024-07-02,2024-06-27 20:46,2024-06-27 20:46,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1803690,0,C0002544,12940DL,Letters,DAL,6426539,Kubra,DEST,,E,N0,USD,0.52,0,0,0,0.52,INV0204233,2024-07-02,2024-06-27 20:46,2024-06-27 20:46,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1803679,0,C0002544,12940DL,Letters,DAL,6426503,Kubra,DEST,,E,N0,USD,0.06,0,0,0,0.06,INV0204233,2024-07-02,2024-06-27 20:01,2024-06-27 20:01,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1803544,0,C0002544,12940DL,Letters,DAL,6426111,Kubra,DEST,,E,N0,USD,1.39,0,0,0,1.39,INV0204233,2024-07-02,2024-06-27 12:54,2024-06-27 12:54,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1803180,0,C0002544,12940DL,Letters,DAL,6425101,Kubra,DEST,,E,N0,USD,1.1,0,0,0,1.1,INV0204233,2024-07-02,2024-06-26 22:17,2024-06-26 22:17,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1803174,0,C0002544,12940DL,Letters,DAL,6425085,Kubra,DEST,,E,N0,USD,16.64,0,0,0,16.64,INV0204233,2024-07-02,2024-06-26 22:16,2024-06-26 22:16,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1803170,0,C0002544,12940DL,Letters,DAL,6425078,Kubra,DEST,,E,N0,USD,0.3,0,0,0,0.3,INV0204233,2024-07-02,2024-06-26 22:16,2024-06-26 22:16,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1802592,0,C0002544,12940DL,Letters,DAL,6423509,Kubra,DEST,,E,N0,USD,3.88,0,0,0,3.88,INV0204233,2024-07-02,2024-06-25 21:31,2024-06-25 21:31,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1802588,0,C0002544,12940DL,Letters,DAL,6423506,Kubra,DEST,,E,N0,USD,0.58,0,0,0,0.58,INV0204233,2024-07-02,2024-06-25 21:31,2024-06-25 21:31,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1802413,0,C0002544,12940DL,Letters,DAL,6423016,Kubra,DEST,,E,N0,USD,0.58,0,0,0,0.58,INV0204233,2024-07-02,2024-06-25 11:01,2024-06-25 11:01,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1802411,0,C0002544,12940DL,Letters,DAL,6423013,Kubra,DEST,,E,N0,USD,0.76,0,0,0,0.76,INV0204233,2024-07-02,2024-06-25 11:01,2024-06-25 11:01,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1802044,0,C0002544,12940DL,Letters,DAL,6421942,Kubra,DEST,,E,N0,USD,0.76,0,0,0,0.76,INV0204233,2024-07-02,2024-06-24 21:31,2024-06-24 21:31,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1802029,0,C0002544,12940DL,Letters,DAL,6421925,Kubra,DEST,,E,N0,USD,10.9,0,0,0,10.9,INV0204233,2024-07-02,2024-06-24 20:46,2024-06-24 20:46,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1802025,0,C0002544,12940DL,Letters,DAL,6421921,Kubra,DEST,,E,N0,USD,1.16,0,0,0,1.16,INV0204233,2024-07-02,2024-06-24 20:46,2024-06-24 20:46,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1801876,0,C0002544,12940DL,Letters,DAL,6421487,Kubra,DEST,,E,N0,USD,0.12,0,0,0,0.12,INV0204233,2024-07-02,2024-06-24 11:01,2024-06-24 11:01,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1801874,0,C0002544,12940DL,Letters,DAL,6421481,Kubra,DEST,,E,N0,USD,1.62,0,0,0,1.62,INV0204233,2024-07-02,2024-06-24 11:01,2024-06-24 11:01,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1801480,0,C0002544,12940DL,Letters,DAL,6419896,Kubra,DEST,,E,N0,USD,8.16,0,0,0,8.16,INV0204233,2024-07-02,2024-06-21 22:16,2024-06-21 22:16,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1801477,0,C0002544,12940DL,Letters,DAL,6419894,Kubra,DEST,,E,N0,USD,0.95,0,0,0,0.95,INV0204233,2024-07-02,2024-06-21 22:16,2024-06-21 22:16,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1801433,0,C0002544,12940DL,Letters,DAL,6419819,Kubra,DEST,,E,N0,USD,2.72,0,0,0,2.72,INV0204233,2024-07-02,2024-06-21 20:46,2024-06-21 20:46,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1800904,0,C0002544,12940DL,Letters,DAL,6418308,Kubra,DEST,,E,N0,USD,10.91,0,0,0,10.91,INV0204233,2024-07-02,2024-06-20 20:45,2024-06-20 20:45,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1800902,0,C0002544,12940DL,Letters,DAL,6418304,Kubra,DEST,,E,N0,USD,1.62,0,0,0,1.62,INV0204233,2024-07-02,2024-06-20 20:45,2024-06-20 20:45,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1800010,0,C0002544,12940DL,Letters,DAL,6415505,Kubra,DEST,,E,N0,USD,0.93,0,0,0,0.93,INV0204233,2024-07-02,2024-06-18 21:31,2024-06-18 21:31,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1800003,0,C0002544,12940DL,Letters,DAL,6415497,Kubra,DEST,,E,N0,USD,7.36,0,0,0,7.36,INV0204233,2024-07-02,2024-06-18 21:31,2024-06-18 21:31,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1799996,0,C0002544,12940DL,Letters,DAL,6415491,Kubra,DEST,,E,N0,USD,1.11,0,0,0,1.11,INV0204233,2024-07-02,2024-06-18 21:31,2024-06-18 21:31,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1799850,0,C0002544,12940DL,Letters,DAL,6415033,Kubra,DEST,,E,N0,USD,5.68,0,0,0,5.68,INV0204233,2024-07-02,2024-06-18 11:01,2024-06-18 11:01,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1799483,0,C0002544,12940DL,Letters,DAL,6413982,Kubra,DEST,,E,N0,USD,11.78,0,0,0,11.78,INV0204233,2024-07-02,2024-06-17 22:16,2024-06-17 22:16,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1799456,0,C0002544,12940DL,Letters,DAL,6413953,Kubra,DEST,,E,N0,USD,0.76,0,0,0,0.76,INV0204233,2024-07-02,2024-06-17 21:31,2024-06-17 21:31,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1799448,0,C0002544,12940DL,Letters,DAL,6413935,Kubra,DEST,,E,N0,USD,1.51,0,0,0,1.51,INV0204233,2024-07-02,2024-06-17 21:31,2024-06-17 21:31,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1798873,0,C0002544,12940DL,Letters,DAL,6411835,Kubra,DEST,,E,N0,USD,1.8,0,0,0,1.8,INV0204233,2024-07-02,2024-06-14 21:31,2024-06-14 21:31,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1798863,0,C0002544,12940DL,Letters,DAL,6411815,Kubra,DEST,,E,N0,USD,3.42,0,0,0,3.42,INV0204233,2024-07-02,2024-06-14 21:30,2024-06-14 21:30,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1798854,0,C0002544,12940DL,Letters,DAL,6411794,Kubra,DEST,,E,N0,USD,0.52,0,0,0,0.52,INV0204233,2024-07-02,2024-06-14 20:46,2024-06-14 20:46,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1798332,0,C0002544,12940DL,Letters,DAL,6410273,Kubra,DEST,,E,N0,USD,12.35,0,0,0,12.35,INV0204233,2024-07-02,2024-06-13 21:30,2024-06-13 21:30,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1798327,0,C0002544,12940DL,Letters,DAL,6410267,Kubra,DEST,,E,N0,USD,0.52,0,0,0,0.52,INV0204233,2024-07-02,2024-06-13 21:30,2024-06-13 21:30,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1797795,0,C0002544,12940DL,Letters,DAL,6408786,Kubra,DEST,,E,N0,USD,1.1,0,0,0,1.1,INV0204233,2024-07-02,2024-06-12 21:30,2024-06-12 21:30,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1797781,0,C0002544,12940DL,Letters,DAL,6408753,Kubra,DEST,,E,N0,USD,11.96,0,0,0,11.96,INV0204233,2024-07-02,2024-06-12 20:46,2024-06-12 20:46,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1797776,0,C0002544,12940DL,Letters,DAL,6408746,Kubra,DEST,,E,N0,USD,1.1,0,0,0,1.1,INV0204233,2024-07-02,2024-06-12 20:45,2024-06-12 20:45,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1797275,0,C0002544,12940DL,Letters,DAL,6407265,Kubra,DEST,,E,N0,USD,17.46,0,0,0,17.46,INV0204233,2024-07-02,2024-06-11 21:31,2024-06-11 21:31,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1797271,0,C0002544,12940DL,Letters,DAL,6407255,Kubra,DEST,,E,N0,USD,81.88,0,0,0,81.88,INV0204233,2024-07-02,2024-06-11 21:31,2024-06-11 21:31,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
